Transaction_ID,Date,Customer_ID,Customer_Name,County,Eircode,Product_ID,Product_Category,Unit_Price_EUR,Quantity,VAT_Rate,Total_Amount_EUR,Payment_Method
IE-TXN-018898,14/04/2023,CUST-0613,Michael Hession,Monaghan,H80CC56,PROD-0032,Electronics,9.19,7,23%,79.13,Revolut
IE-TXN-018899,07/04/2025,CUST-0570,Miss Jayde MacDyer,Mayo,A13DYXC,PROD-0085,Health & Beauty,339.68,10,23%,4178.06,Visa
IE-TXN-018900,04/02/2025,CUST-0302,Kirsten Finn,Clare,A243508,PROD-0013,Beverages,202.12,2,23%,497.22,Visa
IE-TXN-018901,06/05/2024,CUST-0575,Zac Carty,Clare,W03 54VR,PROD-0040,Home Decor,260.71,5,23%,1603.37,Apple Pay
IE-TXN-018902,03/10/2024,CUST-0015,Alastair McColl-Mackle,Wicklow,R39508N,PROD-0075,Home Decor,61.4,7,23%,528.65,Google Pay
IE-TXN-018903,09/06/2023,CUST-0806,Deirbhile Barrnette,Armagh,C98 KF16,PROD-0008,Health & Beauty,145.19,1,23%,178.58,Mastercard
IE-TXN-018904,27/12/2023,CUST-0732,Mrs. Faye McDermod,Limerick,W63 N0A3,PROD-0029,Groceries,102.61,10,23%,1262.1,Google Pay
IE-TXN-018905,14/01/2025,CUST-0674,Pearse Cullinan,Galway,H12 9E05,PROD-0059,Home Decor,494.09,10,23%,6077.31,Mastercard
IE-TXN-018906,11/05/2024,CUST-0790,Jack Dower,Offaly,V37 71DT,PROD-0027,Health & Beauty,99.37,5,23%,611.13,Mastercard
IE-TXN-018907,11/07/2024,CUST-0706,Shania Greelish,Wicklow,W31KE90,PROD-0022,Home Decor,490.8,7,23%,4225.79,Apple Pay
IE-TXN-018908,14/08/2025,CUST-0629,Kerri McKnight,Longford,E00 3H5V,PROD-0076,Clothing,290.4,8,23%,2857.54,Revolut
IE-TXN-018909,08/12/2023,CUST-0884,Blake O'Byrne-Fitzmaurice,Cork,K68F9Y8,PROD-0035,Clothing,84.97,3,23%,313.54,Visa
IE-TXN-018910,12/07/2023,CUST-0323,Harry Harrington-Cormy,Carlow,A03 D76R,PROD-0089,Clothing,250.9,3,23%,925.82,Visa
IE-TXN-018911,20/04/2025,CUST-0557,Isaac Boylan,Louth,W41 R9AX,PROD-0044,Electronics,333.0,2,23%,819.18,Revolut
IE-TXN-018912,14/05/2025,CUST-0880,Niamh Rahilly,Offaly,K15 CCK0,PROD-0073,Home Decor,84.35,2,23%,207.5,Mastercard
IE-TXN-018913,04/02/2024,CUST-0369,Dr. Caleb Cadden,Roscommon,F74 777Y,PROD-0008,Health & Beauty,145.19,1,23%,178.58,Mastercard
IE-TXN-018914,13/07/2025,CUST-0137,Dr. Bernadette Helery,Kerry,C42N7A3,PROD-0053,Home Decor,351.89,1,23%,432.82,Visa
IE-TXN-018915,14/02/2024,CUST-0471,Dr. Faye Lynchehaun,Wexford,V6116KC,PROD-0058,Electronics,283.69,6,23%,2093.63,Revolut
IE-TXN-018916,17/09/2025,CUST-0942,Miss Tiegan McLoone,Galway,V66 F33X,PROD-0015,Clothing,244.23,8,23%,2403.22,Visa
IE-TXN-018917,01/10/2024,CUST-0161,Russell Carleton-Devanney,Donegal,E85XEVY,PROD-0094,Groceries,143.47,9,23%,1588.21,Apple Pay
IE-TXN-018918,03/02/2023,CUST-0998,Mr. Dominic Keeney,Longford,R854HCX,PROD-0094,Groceries,143.47,4,23%,705.87,Revolut
IE-TXN-018919,14/06/2025,CUST-0503,Rebekah Quinney,Dublin,X660V2W,PROD-0079,Home Decor,44.93,7,23%,386.85,Visa
IE-TXN-018920,20/06/2023,CUST-0379,Dr. Grace Laffey,Kilkenny,T007C6V,PROD-0008,Health & Beauty,145.19,8,23%,1428.67,Revolut
IE-TXN-018921,15/02/2024,CUST-0611,Mr. Ben Raleigh,Monaghan,A930714,PROD-0001,Electronics,240.48,8,23%,2366.32,Apple Pay
IE-TXN-018922,23/05/2023,CUST-0033,Mrs. Teresa Fitzmartin,Westmeath,D73N6YH,PROD-0037,Clothing,91.4,6,23%,674.53,Revolut
IE-TXN-018923,19/05/2024,CUST-0537,Alanis McKee,Westmeath,C8295F3,PROD-0085,Health & Beauty,339.68,10,23%,4178.06,Visa
IE-TXN-018924,03/03/2023,CUST-0444,Damien Thomas-Agnew,Waterford,V77 XHKA,PROD-0054,Clothing,321.83,6,23%,2375.11,Revolut
IE-TXN-018925,21/06/2023,CUST-0141,Jonathon McKinnon,Roscommon,E28RYXK,PROD-0045,Health & Beauty,201.53,9,23%,2230.94,Google Pay
IE-TXN-018926,20/05/2023,CUST-0925,Danny Connole,Offaly,Y273YA8,PROD-0084,Electronics,232.51,7,23%,2001.91,Google Pay
IE-TXN-018927,23/01/2023,CUST-0379,Dr. Grace Laffey,Kilkenny,T007C6V,PROD-0042,Health & Beauty,21.7,1,23%,26.69,Revolut
IE-TXN-018928,30/11/2025,CUST-0388,Dr. Kristopher Hutchison,Londonderry,N44 X314,PROD-0049,Clothing,379.57,2,23%,933.74,Visa
IE-TXN-018929,14/01/2024,CUST-0861,Mr. Jeffrey Swords,Leitrim,E3257YV,PROD-0018,Beverages,194.3,6,23%,1433.93,Revolut
IE-TXN-018930,15/05/2025,CUST-0559,Laurie Moher,Down,A377Y9V,PROD-0029,Groceries,102.61,9,23%,1135.89,Revolut
IE-TXN-018931,25/12/2024,CUST-0416,Jake Gartlan,Londonderry,P71 30RR,PROD-0096,Home Decor,360.43,1,23%,443.33,Mastercard
IE-TXN-018932,24/06/2023,CUST-0060,Dr. Trevor Wrynn,Wexford,R75 A075,PROD-0083,Home Decor,486.81,8,23%,4790.21,Mastercard
IE-TXN-018933,16/05/2025,CUST-0440,Ms. Beth McGauran,Tipperary,R72 0054,PROD-0093,Clothing,144.16,3,23%,531.95,Google Pay
IE-TXN-018934,07/01/2025,CUST-0342,Connor Bryan,Carlow,E16 6XCX,PROD-0005,Beverages,306.1,6,23%,2259.02,Revolut
IE-TXN-018935,26/01/2024,CUST-0915,Elisha Kelly,Limerick,D16 K9V2,PROD-0074,Electronics,293.57,10,23%,3610.91,Revolut
IE-TXN-018936,14/09/2025,CUST-0673,Geoffrey Caldwell-Hutchinson,Tyrone,R84 6XAD,PROD-0080,Groceries,134.08,3,23%,494.76,Revolut
IE-TXN-018937,11/07/2023,CUST-0255,Mrs. Dawn Hurley,Cavan,V875YPE,PROD-0051,Groceries,464.13,6,23%,3425.28,Mastercard
IE-TXN-018938,30/03/2025,CUST-0730,Hollie McLoone,Limerick,D71 DXVD,PROD-0098,Clothing,75.39,4,23%,370.92,Visa
IE-TXN-018939,08/01/2025,CUST-0856,Tori Kealey,Down,H51 ANDC,PROD-0005,Beverages,306.1,3,23%,1129.51,Visa
IE-TXN-018940,01/03/2025,CUST-0090,Daire Nangle,Fermanagh,D67E66Y,PROD-0027,Health & Beauty,99.37,2,23%,244.45,Revolut
IE-TXN-018941,22/07/2024,CUST-0877,Conal Downey,Cork,K874T9E,PROD-0091,Home Decor,287.8,7,23%,2477.96,Mastercard
IE-TXN-018942,07/05/2025,CUST-0030,Dr. Kirk Flanagan,Louth,Y73 0HDF,PROD-0024,Health & Beauty,95.77,6,23%,706.78,Google Pay
IE-TXN-018943,18/06/2023,CUST-0653,Joshua McGlynn,Down,C13 V7HX,PROD-0069,Home Decor,198.83,8,23%,1956.49,Google Pay
IE-TXN-018944,28/09/2025,CUST-0947,Dr. Don Tracey,Tyrone,T39 E19F,PROD-0031,Groceries,31.19,6,23%,230.18,Google Pay
IE-TXN-018945,22/10/2024,CUST-0432,Alix McNelis,Tipperary,K18 5TF7,PROD-0052,Groceries,309.93,7,23%,2668.5,Apple Pay
IE-TXN-018946,15/10/2024,CUST-0143,Jasmin O'Sharkey,Kerry,N44EXV1,PROD-0094,Groceries,143.47,6,23%,1058.81,Visa
IE-TXN-018947,13/03/2024,CUST-0841,Mrs. Regan Gavigan,Kildare,E16E5PV,PROD-0027,Health & Beauty,99.37,10,23%,1222.25,Visa
IE-TXN-018948,01/04/2024,CUST-0857,Ceara Heeney,Wexford,Y64FCP8,PROD-0051,Groceries,464.13,4,23%,2283.52,Google Pay
IE-TXN-018949,16/02/2023,CUST-0800,Max Conlan,Fermanagh,P78485A,PROD-0077,Home Decor,44.18,6,23%,326.05,Mastercard
IE-TXN-018950,26/09/2024,CUST-0459,Dayna Garraghy,Dublin,R40C7VH,PROD-0013,Beverages,202.12,7,23%,1740.25,Revolut
IE-TXN-018951,13/09/2025,CUST-0043,Robyn MacShea-Brennan,Kilkenny,V59DH0W,PROD-0086,Clothing,442.23,10,23%,5439.43,Mastercard
IE-TXN-018952,08/07/2024,CUST-0056,Dr. Kelvin Cullinan,Fermanagh,D72 A9CW,PROD-0092,Groceries,294.39,5,23%,1810.5,Visa
IE-TXN-018953,18/10/2025,CUST-0237,Sacha Burns,Cavan,P99D5PV,PROD-0079,Home Decor,44.93,4,23%,221.06,Revolut
IE-TXN-018954,14/12/2025,CUST-0557,Isaac Boylan,Louth,W41 R9AX,PROD-0096,Home Decor,360.43,8,23%,3546.63,Mastercard
IE-TXN-018955,25/05/2023,CUST-0720,Martha McGovern,Meath,E81N3NK,PROD-0082,Home Decor,330.88,3,23%,1220.95,Mastercard
IE-TXN-018956,22/06/2023,CUST-0658,Padraigin Tynan,Longford,R92HX74,PROD-0063,Home Decor,91.48,3,23%,337.56,Apple Pay
IE-TXN-018957,03/07/2024,CUST-0526,Grace O'Haire,Mayo,Y24 N2F8,PROD-0032,Electronics,9.19,1,23%,11.3,Revolut
IE-TXN-018958,10/10/2023,CUST-0560,Jasmin Fitzsimmons,Cork,Y87 AK3V,PROD-0056,Home Decor,154.53,7,23%,1330.5,Revolut
IE-TXN-018959,20/10/2024,CUST-0447,Dr. Alexander Carry,Tipperary,P20 F80W,PROD-0061,Health & Beauty,112.69,4,23%,554.43,Google Pay
IE-TXN-018960,09/12/2025,CUST-0841,Mrs. Regan Gavigan,Kildare,E16E5PV,PROD-0026,Clothing,12.89,5,23%,79.27,Google Pay
IE-TXN-018961,24/04/2024,CUST-0703,Dr. Sacha Wall,Donegal,F01 25YP,PROD-0028,Groceries,198.98,7,23%,1713.22,Google Pay
IE-TXN-018962,03/04/2023,CUST-0592,Miss Dawn O'Keeffe,Fermanagh,F68ND8K,PROD-0079,Home Decor,44.93,9,23%,497.38,Google Pay
IE-TXN-018963,20/02/2025,CUST-0157,Jay Looney,Cork,P27R61T,PROD-0019,Beverages,354.21,4,23%,1742.71,Google Pay
IE-TXN-018964,29/10/2024,CUST-0049,Tonicha Garland,Londonderry,Y58V1HC,PROD-0007,Home Decor,176.15,5,23%,1083.32,Revolut
IE-TXN-018965,03/06/2025,CUST-0139,Keeva O'Carolan,Londonderry,A60R5XD,PROD-0093,Clothing,144.16,7,23%,1241.22,Revolut
IE-TXN-018966,27/11/2024,CUST-0666,Lana Coolahan,Waterford,K38 2R7P,PROD-0076,Clothing,290.4,2,23%,714.38,Revolut
IE-TXN-018967,28/08/2025,CUST-0975,Alan Doorty,Cavan,Y36DD50,PROD-0042,Health & Beauty,21.7,2,23%,53.38,Visa
IE-TXN-018968,17/03/2024,CUST-0636,Stewart Brady,Longford,W82YF2C,PROD-0006,Groceries,338.03,6,23%,2494.66,Google Pay
IE-TXN-018969,17/11/2023,CUST-0615,Ms. Kirsty Clavin,Wexford,C23 A3EW,PROD-0048,Home Decor,90.34,3,23%,333.35,Mastercard
IE-TXN-018970,09/06/2023,CUST-0344,Janet Carbery-Geraghty,Westmeath,F78KF6Y,PROD-0011,Beverages,64.59,7,23%,556.12,Google Pay
IE-TXN-018971,16/07/2024,CUST-0033,Mrs. Teresa Fitzmartin,Westmeath,D73N6YH,PROD-0091,Home Decor,287.8,1,23%,353.99,Revolut
IE-TXN-018972,17/06/2024,CUST-0153,Ms. Ceara Macrea,Roscommon,D07 792A,PROD-0001,Electronics,240.48,4,23%,1183.16,Mastercard
IE-TXN-018973,01/08/2023,CUST-0492,Mr. Adam McGilroy,Meath,F020684,PROD-0056,Home Decor,154.53,4,23%,760.29,Revolut
IE-TXN-018974,24/04/2024,CUST-0971,Mark McKeniry,Offaly,P06 8EN9,PROD-0051,Groceries,464.13,3,23%,1712.64,Visa
IE-TXN-018975,20/04/2023,CUST-0966,Conal Gately,Tipperary,K36 R6C6,PROD-0004,Home Decor,222.38,9,23%,2461.75,Visa
IE-TXN-018976,29/10/2024,CUST-0852,Mr. Chris Kinsella,Wexford,X90 N2DF,PROD-0041,Health & Beauty,73.36,1,23%,90.23,Visa
IE-TXN-018977,08/03/2024,CUST-0031,Tammy MacCole-Costelloe,Antrim,A14 8KKY,PROD-0070,Beverages,448.15,10,23%,5512.24,Apple Pay
IE-TXN-018978,21/10/2025,CUST-0006,Claire Lyne,Wexford,V81 9925,PROD-0078,Beverages,64.25,5,23%,395.14,Google Pay
IE-TXN-018979,17/12/2025,CUST-0787,Mr. Dermot Hannah,Mayo,P9373FA,PROD-0055,Home Decor,161.99,8,23%,1593.98,Mastercard
IE-TXN-018980,06/01/2023,CUST-0482,Blanaid Hallanan,Antrim,N20W0TW,PROD-0079,Home Decor,44.93,5,23%,276.32,Google Pay
IE-TXN-018981,30/09/2023,CUST-0105,Miss Whitney Growney,Offaly,F47V7A0,PROD-0021,Beverages,68.55,10,23%,843.16,Revolut
IE-TXN-018982,09/10/2025,CUST-0126,Mr. Stewart Griffiths,Offaly,D56 XT7T,PROD-0037,Clothing,91.4,1,23%,112.42,Revolut
IE-TXN-018983,03/04/2025,CUST-0964,Miss Geraldine Jiles,Clare,R20 6WPF,PROD-0063,Home Decor,91.48,1,23%,112.52,Mastercard
IE-TXN-018984,27/08/2024,CUST-0124,Mrs. Bethan Carragher,Mayo,E06 WD9N,PROD-0074,Electronics,293.57,4,23%,1444.36,Google Pay
IE-TXN-018985,27/09/2023,CUST-0781,Jonathon O'Brown,Laois,D23YFF5,PROD-0069,Home Decor,198.83,2,23%,489.12,Revolut
IE-TXN-018986,10/04/2024,CUST-0239,Ms. Alana Duncan,Wexford,Y70CXA3,PROD-0085,Health & Beauty,339.68,8,23%,3342.45,Revolut
IE-TXN-018987,17/04/2023,CUST-0202,Mrs. Frances Cosgrove,Leitrim,A87PYV3,PROD-0033,Health & Beauty,174.88,6,23%,1290.61,Apple Pay
IE-TXN-018988,12/03/2025,CUST-0005,Dr. Malachy Bell,Monaghan,C954P3P,PROD-0038,Health & Beauty,472.98,4,23%,2327.06,Visa
IE-TXN-018989,27/02/2025,CUST-0864,Mr. Peadar Laing,Wicklow,C05 96P1,PROD-0093,Clothing,144.16,4,23%,709.27,Mastercard
IE-TXN-018990,20/02/2024,CUST-0992,Samuel Landy,Tyrone,W097A42,PROD-0095,Health & Beauty,320.05,9,23%,3542.95,Apple Pay
IE-TXN-018991,02/04/2023,CUST-0329,Cherie Weever,Armagh,C2989TW,PROD-0073,Home Decor,84.35,6,23%,622.5,Revolut
IE-TXN-018992,04/07/2024,CUST-0377,James Harnett-Lenehan,Laois,H107W53,PROD-0022,Home Decor,490.8,1,23%,603.68,Mastercard
IE-TXN-018993,07/08/2024,CUST-0945,Fintan Roddy-Fall,Kildare,K35 Y1HR,PROD-0062,Groceries,326.68,8,23%,3214.53,Revolut
IE-TXN-018994,27/09/2024,CUST-0624,Kate Nixon,Laois,T61 35W6,PROD-0089,Clothing,250.9,4,23%,1234.43,Revolut
IE-TXN-018995,08/05/2024,CUST-0709,Janice Tuohey,Waterford,E475224,PROD-0017,Electronics,195.66,8,23%,1925.29,Google Pay
IE-TXN-018996,21/06/2025,CUST-0107,Christine Hastie,Cavan,P85PP92,PROD-0100,Electronics,297.43,9,23%,3292.55,Visa
IE-TXN-018997,17/11/2023,CUST-0247,Evan MacDevitt,Monaghan,P39D1WE,PROD-0037,Clothing,91.4,4,23%,449.69,Visa
IE-TXN-018998,30/09/2025,CUST-0941,Kirby Brislane,Kildare,C55 C6P7,PROD-0047,Groceries,29.43,5,23%,180.99,Visa
IE-TXN-018999,12/08/2025,CUST-0901,Brogan Gillespie,Meath,K98FA9E,PROD-0064,Beverages,318.75,1,23%,392.06,Visa
IE-TXN-019000,06/11/2023,CUST-0281,Dr. Paige McVeagh,Cork,T256D2E,PROD-0004,Home Decor,222.38,6,23%,1641.16,Revolut
IE-TXN-019001,19/09/2024,CUST-0868,Mrs. Hollie McKie,Monaghan,N84 989V,PROD-0018,Beverages,194.3,3,23%,716.97,Visa
IE-TXN-019002,08/07/2023,CUST-0466,Dara Hennessey,Kerry,D94N4XX,PROD-0021,Beverages,68.55,6,23%,505.9,Apple Pay
IE-TXN-019003,15/02/2023,CUST-0277,Kirk Wright,Mayo,C46DRYY,PROD-0052,Groceries,309.93,5,23%,1906.07,Revolut
IE-TXN-019004,28/07/2025,CUST-0883,Ms. Therese Costelloe,Clare,R7547RY,PROD-0010,Beverages,169.94,10,23%,2090.26,Google Pay
IE-TXN-019005,27/06/2025,CUST-0903,Mrs. Julie Deloughry,Carlow,Y68PCYN,PROD-0007,Home Decor,176.15,4,23%,866.66,Google Pay
IE-TXN-019006,13/03/2025,CUST-0185,Duncan Cully,Donegal,H209FPY,PROD-0080,Groceries,134.08,7,23%,1154.43,Revolut
IE-TXN-019007,07/09/2025,CUST-0617,Aislinn Lavell-Scriven,Kerry,A44Y6XX,PROD-0074,Electronics,293.57,8,23%,2888.73,Google Pay
IE-TXN-019008,15/08/2023,CUST-0881,Abbi Dignan,Donegal,T39VVPP,PROD-0100,Electronics,297.43,8,23%,2926.71,Mastercard
IE-TXN-019009,10/07/2025,CUST-0287,Dennis Cloonan,Down,C09 6V8P,PROD-0090,Clothing,292.4,10,23%,3596.52,Visa
IE-TXN-019010,20/09/2023,CUST-0307,Ms. Ashleigh Traynor,Carlow,D69TT41,PROD-0027,Health & Beauty,99.37,8,23%,977.8,Mastercard
IE-TXN-019011,18/01/2025,CUST-0641,Naoise MacComisky,Clare,D64 D0W6,PROD-0007,Home Decor,176.15,9,23%,1949.98,Google Pay
IE-TXN-019012,16/03/2023,CUST-0833,Eimear Minihane,Donegal,T00 H9RV,PROD-0048,Home Decor,90.34,9,23%,1000.06,Visa
IE-TXN-019013,21/12/2023,CUST-0392,Molly Thom,Wexford,C29 EVHE,PROD-0034,Beverages,10.71,2,23%,26.35,Revolut
IE-TXN-019014,13/02/2023,CUST-0698,Jena Colum,Tipperary,K84YPVC,PROD-0076,Clothing,290.4,9,23%,3214.73,Mastercard
IE-TXN-019015,25/12/2023,CUST-0775,Zoe Deasy-Colreavy,Sligo,Y3129NE,PROD-0017,Electronics,195.66,3,23%,721.99,Revolut
IE-TXN-019016,06/04/2024,CUST-0968,Miss Aoibhin Rodgers,Londonderry,V53Y40P,PROD-0025,Groceries,103.63,9,23%,1147.18,Google Pay
IE-TXN-019017,18/06/2023,CUST-0466,Dara Hennessey,Kerry,D94N4XX,PROD-0047,Groceries,29.43,8,23%,289.59,Apple Pay
IE-TXN-019018,12/05/2024,CUST-0183,Dr. Callum Leyden,Roscommon,R01 YFAE,PROD-0012,Electronics,279.46,5,23%,1718.68,Google Pay
IE-TXN-019019,27/07/2025,CUST-0429,Dr. Michelle Devlin,Galway,P83 92D6,PROD-0065,Home Decor,225.67,4,23%,1110.3,Revolut
IE-TXN-019020,09/07/2023,CUST-0377,James Harnett-Lenehan,Laois,H107W53,PROD-0082,Home Decor,330.88,4,23%,1627.93,Revolut
IE-TXN-019021,17/02/2024,CUST-0758,Miss Caroline Slattery,Londonderry,R59 HYNV,PROD-0012,Electronics,279.46,6,23%,2062.41,Google Pay
IE-TXN-019022,21/11/2024,CUST-0538,Kirk Brennan,Londonderry,W59V5FW,PROD-0050,Clothing,51.94,10,23%,638.86,Mastercard
IE-TXN-019023,12/12/2025,CUST-0206,Oisin Denis,Cavan,K39 RCER,PROD-0018,Beverages,194.3,7,23%,1672.92,Google Pay
IE-TXN-019024,26/01/2023,CUST-0015,Alastair McColl-Mackle,Wicklow,R39508N,PROD-0014,Beverages,29.39,2,23%,72.3,Apple Pay
IE-TXN-019025,14/04/2025,CUST-0589,Miss Yasmin Kenneally,Monaghan,V35 7H29,PROD-0031,Groceries,31.19,9,23%,345.27,Revolut
IE-TXN-019026,01/11/2023,CUST-0243,Christy King,Offaly,A14 8KKC,PROD-0002,Beverages,360.91,9,23%,3995.27,Revolut
IE-TXN-019027,22/02/2023,CUST-0237,Sacha Burns,Cavan,P99D5PV,PROD-0013,Beverages,202.12,5,23%,1243.04,Revolut
IE-TXN-019028,27/07/2023,CUST-0989,Dr. Colum Canavan,Fermanagh,K84 WRWF,PROD-0072,Beverages,415.86,1,23%,511.51,Revolut
IE-TXN-019029,01/05/2023,CUST-0152,Miss Grainne Drennan,Down,F326XCY,PROD-0096,Home Decor,360.43,3,23%,1329.99,Apple Pay
IE-TXN-019030,26/01/2025,CUST-0764,Nadia McInerney,Westmeath,K91 TTVN,PROD-0044,Electronics,333.0,3,23%,1228.77,Revolut
IE-TXN-019031,28/09/2025,CUST-0436,Eva McGeady-Harris,Antrim,Y75PPX3,PROD-0029,Groceries,102.61,7,23%,883.47,Visa
IE-TXN-019032,18/03/2024,CUST-0952,Nikki Lonergan,Clare,K01 PPAY,PROD-0043,Health & Beauty,180.66,3,23%,666.64,Mastercard
IE-TXN-019033,03/04/2025,CUST-0218,Miss Ciara Cohalan,Tyrone,C18 WATW,PROD-0029,Groceries,102.61,6,23%,757.26,Google Pay
IE-TXN-019034,22/10/2024,CUST-0792,Chantel Curry,Londonderry,H581DRV,PROD-0011,Beverages,64.59,3,23%,238.34,Apple Pay
IE-TXN-019035,21/05/2025,CUST-0386,Jana MacAloon,Tipperary,D17 XFX9,PROD-0061,Health & Beauty,112.69,7,23%,970.26,Google Pay
IE-TXN-019036,03/12/2025,CUST-0603,Dr. Carter McCallion,Galway,P17KVNF,PROD-0060,Home Decor,78.16,9,23%,865.23,Revolut
IE-TXN-019037,06/05/2023,CUST-0815,Benn Currie,Cork,X06 FRWY,PROD-0008,Health & Beauty,145.19,7,23%,1250.09,Apple Pay
IE-TXN-019038,22/01/2025,CUST-0100,Tyler Bridge,Offaly,N32 AYCX,PROD-0035,Clothing,84.97,6,23%,627.08,Visa
IE-TXN-019039,29/05/2023,CUST-0530,Piaras Gillespie,Armagh,E10 676E,PROD-0031,Groceries,31.19,6,23%,230.18,Visa
IE-TXN-019040,11/08/2025,CUST-0145,Callum McKendry,Galway,W87W8D4,PROD-0039,Home Decor,54.98,9,23%,608.63,Visa
IE-TXN-019041,29/11/2024,CUST-0227,Sarah-Jane McMaster,Wexford,E65 HCF5,PROD-0055,Home Decor,161.99,8,23%,1593.98,Mastercard
IE-TXN-019042,29/04/2025,CUST-0032,Ms. Simone McKeogh,Galway,R80 D28X,PROD-0086,Clothing,442.23,8,23%,4351.54,Visa
IE-TXN-019043,25/11/2023,CUST-0912,Brooke Thompson,Antrim,H24 CC32,PROD-0039,Home Decor,54.98,10,23%,676.25,Mastercard
IE-TXN-019044,08/05/2025,CUST-0551,Jessica Flannery,Wexford,W78FE40,PROD-0020,Groceries,382.5,6,23%,2822.85,Apple Pay
IE-TXN-019045,28/02/2024,CUST-0903,Mrs. Julie Deloughry,Carlow,Y68PCYN,PROD-0097,Groceries,346.24,10,23%,4258.75,Google Pay
IE-TXN-019046,12/12/2023,CUST-0831,Craig MacEgan-McMaster,Monaghan,A838XDH,PROD-0072,Beverages,415.86,4,23%,2046.03,Visa
IE-TXN-019047,10/08/2024,CUST-0533,Charles Haughey,Wicklow,E66 845D,PROD-0028,Groceries,198.98,6,23%,1468.47,Revolut
IE-TXN-019048,22/04/2025,CUST-0399,Marc Andrews-Mullaly,Leitrim,F61 7HNY,PROD-0048,Home Decor,90.34,1,23%,111.12,Revolut
IE-TXN-019049,09/11/2024,CUST-0141,Jonathon McKinnon,Roscommon,E28RYXK,PROD-0075,Home Decor,61.4,2,23%,151.04,Apple Pay
IE-TXN-019050,23/09/2024,CUST-0523,Mrs. Therese Devally,Carlow,W85H75W,PROD-0044,Electronics,333.0,2,23%,819.18,Apple Pay
IE-TXN-019051,08/08/2025,CUST-0813,Rhys Canning,Monaghan,E43 AV3X,PROD-0021,Beverages,68.55,10,23%,843.16,Google Pay
IE-TXN-019052,09/10/2023,CUST-0316,Mrs. Jacqueline Mullen,Tyrone,X31 DVYE,PROD-0076,Clothing,290.4,3,23%,1071.58,Revolut
IE-TXN-019053,23/03/2024,CUST-0208,Jasmine Hasty-Harry,Londonderry,V09 8HK5,PROD-0066,Home Decor,25.63,10,23%,315.25,Revolut
IE-TXN-019054,30/10/2023,CUST-0286,Graham Thom-Crosbie,Carlow,Y27 DK84,PROD-0015,Clothing,244.23,7,23%,2102.82,Google Pay
IE-TXN-019055,10/01/2024,CUST-0746,Tony Donovan,Down,T666D1F,PROD-0057,Health & Beauty,465.2,8,23%,4577.57,Revolut
IE-TXN-019056,02/07/2025,CUST-0456,Ms. Clara O'Shaughnessy,Wexford,V898R37,PROD-0010,Beverages,169.94,6,23%,1254.16,Apple Pay
IE-TXN-019057,11/09/2024,CUST-0210,Annalise Holland,Kildare,T64 WKYE,PROD-0081,Health & Beauty,246.95,3,23%,911.25,Google Pay
IE-TXN-019058,30/11/2025,CUST-0804,Daryl Harkin,Kilkenny,V77KFP0,PROD-0038,Health & Beauty,472.98,2,23%,1163.53,Mastercard
IE-TXN-019059,16/12/2025,CUST-0916,Ashley Rattigan,Galway,T66EW04,PROD-0014,Beverages,29.39,2,23%,72.3,Apple Pay
IE-TXN-019060,22/07/2023,CUST-0154,Aimee Denny,Tipperary,W26EC28,PROD-0024,Health & Beauty,95.77,9,23%,1060.17,Apple Pay
IE-TXN-019061,07/11/2025,CUST-0723,Pauric Baxter,Offaly,Y47 542E,PROD-0091,Home Decor,287.8,2,23%,707.99,Visa
IE-TXN-019062,23/11/2024,CUST-0166,Daire O'Bryen,Longford,F86 XV46,PROD-0080,Groceries,134.08,10,23%,1649.18,Revolut
IE-TXN-019063,21/04/2025,CUST-0904,Ellie Lenaghan,Offaly,X75 15H8,PROD-0097,Groceries,346.24,1,23%,425.88,Google Pay
IE-TXN-019064,08/09/2023,CUST-0986,Dr. Cahal Mac Breen,Kerry,K65921A,PROD-0077,Home Decor,44.18,9,23%,489.07,Revolut
IE-TXN-019065,28/03/2025,CUST-0720,Martha McGovern,Meath,E81N3NK,PROD-0012,Electronics,279.46,1,23%,343.74,Google Pay
IE-TXN-019066,13/09/2024,CUST-0646,Mr. Stuart Fitzmartin,Longford,A54 1Y69,PROD-0061,Health & Beauty,112.69,6,23%,831.65,Visa
IE-TXN-019067,19/11/2023,CUST-0557,Isaac Boylan,Louth,W41 R9AX,PROD-0042,Health & Beauty,21.7,5,23%,133.45,Visa
IE-TXN-019068,28/10/2024,CUST-0714,Justin Lally,Antrim,T84656T,PROD-0054,Clothing,321.83,4,23%,1583.4,Visa
IE-TXN-019069,20/04/2025,CUST-0031,Tammy MacCole-Costelloe,Antrim,A14 8KKY,PROD-0043,Health & Beauty,180.66,10,23%,2222.12,Apple Pay
IE-TXN-019070,11/01/2024,CUST-0301,Mrs. Leona Kelly,Waterford,K28WR8X,PROD-0020,Groceries,382.5,4,23%,1881.9,Apple Pay
IE-TXN-019071,15/08/2024,CUST-0742,Stephen Cody,Limerick,X21F848,PROD-0083,Home Decor,486.81,3,23%,1796.33,Revolut
IE-TXN-019072,21/10/2023,CUST-0669,Christopher McCormick,Down,K02 75W4,PROD-0064,Beverages,318.75,3,23%,1176.19,Apple Pay
IE-TXN-019073,21/01/2023,CUST-0435,Emmett Deasy,Mayo,Y67 Y3KV,PROD-0030,Clothing,385.92,5,23%,2373.41,Revolut
